431	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#790.373#790.675
432	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#790.675#790.977
433	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#790.977#791.279
434	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#791.279#791.581
435	оба	оба	NUM	_	Case=Nom|Gender=Masc	_	_	_	@tvc1947f-words#@tvc1947f#791.581#791.883
436	прочли	прочесть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#791.883#792.185
437	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#792.185#792.487
438	как	как	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#792.487#792.789
439	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#792.789#793.091
440	относятся	относиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@tvc1947f-words#@tvc1947f#793.091#793.393
441	к	к	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#793.393#793.695
442	друг	друг	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#793.695#793.997
443	другу	друг	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#793.997#794.299
444	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#794.299#794.601
445	среда	среда	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#794.601#794.903
446	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#794.903#795.205
447	или	или	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#795.205#795.507
448	пятница	пятница	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#795.507#795.809
449	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#795.809#796.111
450	говорим	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#796.111#796.413
451	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#796.413#796.715
452	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#796.715#797.017
453	шутку	шутка	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#797.017#797.319
454	или	или	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#797.319#797.621
455	серьезно	серьезно	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#797.621#797.923
456	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#797.923#798.225
457	иронизируем	иронизировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#798.225#798.527
458	ли	ли	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#798.527#798.829
459	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#798.829#799.131
460	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#799.131#799.433
461	каков	каков	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@tvc1947f-words#@tvc1947f#799.433#799.735
462	наш	наш	DET	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#799.735#800.037
463	общий	общий	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#800.037#800.339
464	багаж	багаж	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#800.339#800.641
465	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#800.641#800.943
466	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#800.943#801.245
467	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#801.245#801.547
468	ли	ли	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#801.547#801.849
469	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#801.849#802.151
470	у	у	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#802.151#802.453
471	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#802.453#802.755
472	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#802.755#803.057
473	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#803.057#803.359
474	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#803.359#803.661
475	можем	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#803.661#803.963
476	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#803.963#804.265
477	ни	ни	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#804.265#804.567
478	до	до	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#804.567#804.869
479	чего	что	PRON	_	Case=Gen	_	_	_	@tvc1947f-words#@tvc1947f#804.869#805.171
480	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#805.171#805.473
481	договориться	договориться	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Mid	_	_	_	@tvc1947f-words#@tvc1947f#805.473#805.775
482	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#805.775#806.077
483	хотя	хотя	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#806.077#806.379
484	говорим	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#806.379#806.681
485	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#806.681#806.983
486	одном	один	DET	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#806.983#807.285
487	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#807.285#807.587
488	том	тот	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#807.587#807.889
489	же	же	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#807.889#808.191
490	национальном	национальный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#808.191#808.493
491	языке	язык	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#808.493#808.795
492	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#808.795#809.097
493	так	так	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#809.097#809.399
494	далее	далее	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#809.399#809.701
495	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#809.701#810.003
496	отнюдь	отнюдь	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#810.003#810.305
497	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#810.305#810.607
498	полный	полный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#810.607#810.909
499	список	список	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#810.909#811.219
500	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#811.625#812.04
501	Хомский	Хомский	PROPN	_	_	_	_	_	@tvc1947f-words#@tvc1947f#812.04#812.455
502	говорит	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#812.455#812.87
503	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#812.87#813.285
504	м	метр	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#813.285#813.7
505	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#813.7#814.115
506	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#814.115#814.53
507	мышления	мышление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#814.53#814.945
508	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#814.945#815.36
509	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#815.36#815.775
510	организации	организация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#815.775#816.19
511	мира	мир	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#816.19#816.614
512	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#816.999#817.361
513	бы	бы	AUX	_	_	_	_	_	@tvc1947f-words#@tvc1947f#817.361#817.723
514	сказала	сказать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#817.723#818.085
515	так	так	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#818.085#818.447
516	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#818.447#818.809
517	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#818.809#819.171
518	в..	в..	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#819.171#819.533
519	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#819.533#819.895
520	язык	язык	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#819.895#820.257
521	это	этот	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#820.257#820.619
522	средство	средство	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#820.619#820.981
523	борьбы	борьба	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#820.981#821.343
524	с	с	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#821.343#821.705
525	хаосом	хаос	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#821.705#822.067
526	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#822.067#822.429
527	потому	потому	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#822.429#822.791
528	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#822.791#823.153
529	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#823.153#823.515
530	наши	наш	DET	_	Case=Acc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#823.515#823.877
531	сенсорные	сенсорный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#823.877#824.239
532	системы	система	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#824.239#824.601
533	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#824.601#824.963
534	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#824.963#825.325
535	уши…	уши…	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#825.325#825.687
536	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#825.687#826.049
537	уши	ухо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#826.049#826.411
538	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#826.411#826.773
539	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#826.773#827.135
540	глаза	глаз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#827.135#827.497
541	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#827.497#827.859
542	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#827.859#828.221
543	кожу	кожа	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#828.221#828.583
544	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#828.583#828.945
545	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#828.945#829.307
546	нос	нос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#829.307#829.669
547	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#829.669#830.031
548	на	на	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#830.031#830.393
549	все	весь	DET	_	Case=Acc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#830.393#830.755
550	наши	наш	DET	_	Case=Acc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#830.755#831.117
551	входы	вход	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#831.117#831.479
552	в	в	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#831.479#831.841
553	мозг	мозг	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#831.841#832.203
554	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#832.203#832.565
555	каждую	каждый	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#832.565#832.927
556	миллисекунду	миллисекунда	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#832.927#833.289
557	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#833.289#833.651
558	или	или	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#833.651#834.013
559	если	если	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#834.013#834.375
560	хотите	хотеть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#834.375#834.737
561	ещё	еще	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#834.737#835.099
562	мельче	мелько	ADV	_	Degree=Cmp	_	_	_	@tvc1947f-words#@tvc1947f#835.099#835.461
563	можем	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#835.461#835.823
564	разделить	разделить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#835.823#836.185
565	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#836.185#836.547
566	поступают	поступать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#836.547#836.909
567	сигналы	сигнал	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#836.909#837.271
568	из	из	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#837.271#837.633
569	мира	мир	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#837.633#838.01
570	их	они	PRON	_	Case=Gen|Number=Plur|Person=3	_	_	_	@tvc1947f-words#@tvc1947f#838.505#838.873
571	много	много	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#838.873#839.241
572	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#839.241#839.609
573	разных	разный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#839.609#839.977
574	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#839.977#840.345
575	если	если	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#840.345#840.713
576	бы	бы	AUX	_	_	_	_	_	@tvc1947f-words#@tvc1947f#840.713#841.081
577	у	у	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#841.081#841.449
578	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#841.449#841.817
579	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#841.817#842.185
580	было	быть	VERB	_	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#842.185#842.553
581	языка	язык	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#842.553#842.921
582	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#842.921#843.289
583	то	то	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#843.289#843.657
584	бишь	бишь	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#843.657#844.025
585	наименований	наименование	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#844.025#844.393
586	названий	название	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#844.393#844.761
587	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#844.761#845.129
588	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#845.129#845.497
589	разных	разный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#845.497#845.865
590	явлений	явление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#845.865#846.233
591	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#846.233#846.601
592	объектов	объект	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#846.601#846.969
593	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#846.969#847.337
594	то	то	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#847.337#847.705
595	тогда	тогда	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#847.705#848.073
596	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#848.073#848.441
597	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#848.441#848.809
598	каждого	каждый	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#848.809#849.177
599	вида	вид	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#849.177#849.545
600	огурца	огурец	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#849.545#849.913
601	понадобилось	понадобиться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@tvc1947f-words#@tvc1947f#849.913#850.281
602	бы	бы	AUX	_	_	_	_	_	@tvc1947f-words#@tvc1947f#850.281#850.649
603	свое	свой	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#850.649#851.017
604	слово	слово	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#851.017#851.385
605	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#851.385#851.753
606	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#851.753#852.121
607	у	у	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#852.121#852.489
608	нас	мы	PRON	_	Case=Gen|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#852.489#852.857
609	бы	бы	AUX	_	_	_	_	_	@tvc1947f-words#@tvc1947f#852.857#853.225
610	память	память	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#853.225#853.593
611	не	не	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#853.593#853.961
612	выдержала	выдержать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#853.961#854.329
613	даже	даже	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#854.329#854.697
614	такого	такой	DET	_	Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#854.697#855.065
615	объема	объем	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#855.065#855.433
616	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#855.433#855.801
617	о	о	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#855.801#856.169
618	котором	который	PRON	_	Case=Loc	_	_	_	@tvc1947f-words#@tvc1947f#856.169#856.537
619	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@tvc1947f-words#@tvc1947f#856.537#856.905
620	только	только	PART	_	_	_	_	_	@tvc1947f-words#@tvc1947f#856.905#857.273
621	что	что	SCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#857.273#857.641
622	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#857.641#858.055
623	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#858.604#859.035
624	тысяча	тысяча	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#859.035#859.466
625	вариантов	вариант	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#859.466#859.897
626	чашек	чашка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#859.897#860.328
627	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#860.328#860.759
628	однако	однако	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#860.759#861.19
629	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#861.19#861.621
630	общее	общий	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#861.621#862.052
631	слово	слово	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#862.052#862.483
632	чашка	чашка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@tvc1947f-words#@tvc1947f#862.483#862.914
633	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#862.914#863.345
634	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@tvc1947f-words#@tvc1947f#863.345#863.776
635	варианты	вариант	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#863.776#864.207
636	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#864.207#864.638
637	ста…	ста…	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#864.638#865.069
638	мильён	милья	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#865.069#865.5
639	вал…	вал…	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#865.5#865.931
640	вариантов	вариант	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#865.931#866.362
641	для	для	ADP	_	_	_	_	_	@tvc1947f-words#@tvc1947f#866.362#866.793
642	столов	стол	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#866.793#867.224
643	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#867.224#867.655
644	эмм	эмма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#867.655#868.086
645	растений	растение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@tvc1947f-words#@tvc1947f#868.086#868.517
646	и	и	CCONJ	_	_	_	_	_	@tvc1947f-words#@tvc1947f#868.517#868.948
647	так	так	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#868.948#869.379
648	далее	далее	ADV	_	Degree=Pos	_	_	_	@tvc1947f-words#@tvc1947f#869.379#869.81
649	/	/	PUNCT	_	_	_	_	_	@tvc1947f-words#@tvc1947f#869.81#870.241
